"id_article","titre","nom_latin","ville_participante","Biodiful","Wild","longueur","largeur","poids","couleur","posture","nb_membres","accessoires","diametre_yeux","hauteur_tete","grande_rondeur","longueur_museau","profondeur_tete","matiere","longueur_poil","douceur_poil","longueur_oreilles","volume_corps","volume_tete","volume","sourire","personnage_celebre","regard","regard_visage","toucher","manipuler","sentir","douceur","age","sexe","freres_soeurs","atoi","score","fichier","cpr","cop","cop1","cop2","HeadHei","HeadLat","HeadFron","SnoutLen","SnoutHei","SnoutWid","EarLen","TruffleWid","TruffleHei","EyeDia","HeadBodyLen","ChestLen","ChestHigh","FrontLeg","HindLeg","LS_mean_light","LS_sd_light","CL_cie_d_wmean_mean","CL_polar_mean","COL_yellow","COL_red","COL_green","COL_blue","COL_dark","COL_light","GD_sizegood_1","GD_sizegood_2","GD_sizebad","SH_n.core.cell_mean","SH_perim.area.ratio_sd","MO_Fourier_pc1","MO_Fourier_pc2","MO_conv","MO_rect","HOG_mean","HOG_sd","HOG_skew","FR_full_sq_fd","FR_full_sq_sc","RGB_pca_A1","RGB_pca_A2","RGB_pca_A3"
"773","pauline","Nunursus chevalus","besancon","YES","NO",39,20,600,"7","1",4,"2",1,14,41,4,14,"2",3,4,3.5,3344.24324171845,2744,2229.41441390615,"1","NA",5,5,5,5,5,9,8,"1",1,"1","a:2:{i:773;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:774;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/44besancon58-r90.jpg",0.5,0.75,0.75,NA,11.4,10.98,10.69,3.85,5.5,6.23,2.91,3,2.39,0.84,28.37,11.84,14.45,12.78,10.66,0.812396034591319,0.118420427495913,4.60738727564609,0.239899814199363,0.700787066247004,0.157049649671348,0.0621736659237863,0.281403769477592,0,0,NA,NA,NA,2303.58333333333,0.594450337360941,0.00798217804496256,0.214444662968625,0.647917269248593,0.517348776932598,5.47550489470083e-06,1.14371570795079e-05,6.71556944539244,2.3439179699844,0.00631297189464912,4.14486353148577,-2.32628206535875,-1.24701515264985
"774","basil","Nunursus basilicus minus","besancon","NO","NO",36,24,320,"7","2",4,"3",0.5,11,29,3,10,"2",2,5,2.5,1673.11633925355,1210,1067.70544641785,"0","NA",3,4,5,4,4,10,9,"2",0,"1","a:2:{i:774;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:773;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/45besancon53-r90.jpg",0.5,0.625,0.625,NA,9.57,9.7,7.15,2.57,4.01,3.48,2.62,1.25,1.28,0.35,23.28,9.41,8.82,10.05,11.33,0.727220361513299,0.0856229161176474,1.67102465401867,-0.101236170543694,0.0903004414182227,0.778507060149411,0,0.615822647051033,0,0,NA,NA,NA,1334,0.311902826965118,-0.197631130799856,-0.0511668935084953,0.631611904159026,0.597269496423829,6.7465698470096e-06,1.26829387869726e-05,5.40888392935799,2.6845100332783,0.00979773238049545,3.85115167504506,1.58704262670387,2.48287879579923
"775","lili","Nunursus lilinus","besancon","NO","NO",50,43,800,"8","3",4,"0",1,15,58,10,18,"2",4,6,5,9369.45149981988,4050,4739.81716660663,"1","NA",5,5,5,4,2,11,8,"1",2,"1","a:2:{i:775;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:758;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/46besancon59-r90.jpg",0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546154365415149,0.109623176077803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158095380099942,0.0664937855539985,0.784127861159244,0.657910419846608,7.91047613225254e-06,1.23759942935922e-05,5.84818081685916,2.48052987976641,0.0879775763238303,-3.42126054098665,5.23444899909144,-1.33241086299181
"776","doudou","Nunursus dudus","besancon","YES","NO",45,22,432,"15","2",4,"0",1.2,12,24,2,8.5,"2",2,6,2.5,1512.60857914537,1224,1056.20285971512,"0","NA",5,5,5,5,5,11,5,"1",1,"1","a:2:{i:776;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:757;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/47besancon70-r90.jpg",1,NA,NA,NA,12.04,14.25,6.27,4.86,7.59,8.28,2.29,3.8,2.86,1.17,28.67,10.1,11.98,11.44,16.29,0.625213040700447,0.186174680564357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.384676999359263,-0.0118756488931239,0.563256312482285,0.654659703396347,9.34001853028774e-06,2.25463710757238e-05,4.31759660111236,2.32626286805885,0.030605287745259,-0.964263644959697,2.63356146745807,-0.695970670180744
"782","ours jacinthe","Nunursus ursus hyacinthum","le_mans","YES","NO",18,13,75,"2","1",4,"3",1,8,27,4,12,"2",2,6,1.5,580.119767569958,768,474.373255856653,"-1","NA",5,5,5,5,1,11,6,"2",0,"0","a:1:{i:782;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0894-r270.jpg",NA,0.125,NA,0.125,7.5,8.18,6.83,3.49,3.94,4.52,1.73,1.64,1.69,0.86,15.67,7.89,8.52,3.68,3.7,0.761080697670189,0.125065095750039,11.0289623522358,-0.281606207082511,1.93390253662304,0,5.45144942503972,0.0416513223981122,0,0,NA,NA,NA,5466.75,0.405158959601874,0.0316308400309683,0.0102757353895767,0.723801272506232,0.726070770931144,5.75346752838351e-06,1.2949823187684e-05,4.85238732679527,2.26985829681066,0.0158076816242014,2.88906081519589,1.05790177855509,1.45010251216972
"783","ours telethon","Nunursus ursus teletonus","le_mans","NO","NO",12.5,10,22,"8","1",4,"0",0.3,3.5,11,1,5,"2",2,3,1,86.659866513537,61.25,56.636622171179,"0","NA",3,3,3,3,2,6,48,"2",1,"0","a:1:{i:783;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0915-r270.jpg",NA,0,NA,0,4.08,4.87,3.22,1.18,1.84,2.01,1.33,0.41,0.69,0.37,9.67,3.85,4.35,3.47,3.75,0.840902633029618,0.116588534572653,20.1975409563057,0.731806913693891,4.11007655959649,0.856416061533562,0,0.530705295935451,0,0,NA,NA,NA,5099,0.244125899730191,0.118365172422385,-0.00885424019950577,0.655296155239534,0.560665644140263,5.3449415671408e-06,1.16155496849614e-05,6.24095135944367,2.24695624009731,0.00944420595439509,3.75585279226183,-1.97381769880517,-1.10291296631227
"788","brutus","Nunursus brutus","le_mans","YES","NO",40,30,202,"8","1",4,"0",0.7,14,30,6,23,"1",2,6,3,1862.11283417518,4508,2190.70427805839,"1","NA",5,4,5,4,4,11,8,"1",5,"1","a:1:{i:788;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0860-r270.jpg",0.875,NA,NA,NA,13.84,12.27,8.48,3.04,5.08,5.25,3.84,1.84,1.79,1.02,28.37,10.18,10.79,11.66,13.32,0.816194380323171,0.103899366563219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153026780639268,0.0716632376341928,0.591149230545386,0.597774412854948,4.39950680447249e-06,9.61227319414977e-06,5.93707101178586,2.25315978227558,0.00313123405974597,4.05060276180332,-1.28717105916753,-0.327695788223536
"789","theo","Nunursus theorumulucius","le_mans","YES","NO",31,21,188,"7","2",4,"2",1,8.5,15,3.4,8.9,"1",3,4,2,402.86094970136,643.025,411.29531656712,"0","NA",3,5,3,4,3,7,8,"1",5,"1","a:1:{i:789;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0861-r270.jpg",0.625,NA,NA,NA,8.77,8.95,7.5,2.44,4.36,5.07,2.41,1.81,1.88,1.2,18.87,7.97,8.83,7.95,11.05,0.855234826582957,0.13682683582609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115410204215783,-0.260797230423818,0.630910266691534,0.568138381625288,8.15497298951968e-06,1.16359374807274e-05,4.65843088637459,2.36840786864091,0.00823211535062246,3.69962644354577,-1.12386185191878,0.0846337303650598
"793","Loloïd","Nunursus lolo√Ødicus","le_mans","YES","NO",13,9,13,"15","2",4,"3",0.3,3.5,4.2,1,3,"1",1,3,2,13.3355926816699,36.75,21.02853089389,"1","Croix rouge francaise",3,3,3,5,2,6,11,"1",0,"1","a:1:{i:793;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0889-r270.jpg",0.625,NA,NA,NA,3.82,4.27,2.72,1.63,2.36,2.22,0.54,0.65,0.53,0.44,8.59,3.42,3.8,2.75,3.87,0.726982317306644,0.172066571156125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156017095771565,-0.119640249965921,0.556066406586838,0.489479736618574,1.36865071276432e-05,2.030635228316e-05,4.36276264044478,2.4465138961076,0.0225246837201081,1.22381842414714,0.438713233553795,0.836513357724083
"794","Paillette","Nunursus pailletam","le_mans","NO","NO",32,25,135,"8","1",4,"1",1,9.5,15,4,8,"1",4,6,4,402.86094970136,722,419.953649900453,"1","NA",4,4,5,4,2,11,11,"1",0,"1","a:1:{i:794;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0887-r270.jpg",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773603530957597,0.0962517083121572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023179301755699,-0.00796571074387599,0.650404608008904,0.692432569979245,5.51663879324441e-06,8.94688144260054e-06,5.13817725875316,2.20510580939234,0.00661599454559229,4.08176658016919,0.398192212104616,1.72703353760312
"796","medvegenok","Nunursus ursus albus","le_mans","YES","NO",31,28,65,"7","2",4,"0",0.6,9,27,3,13,"2",1,6,2.3,1276.26348865391,1053,798.087829551303,"1","NA",4,4,5,4,4,11,40,"1",1,"0","a:1:{i:796;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0897-r270.jpg",NA,0.75,NA,0.75,9.63,10.34,10.08,0.9,3.09,5.43,2.16,0.71,1.03,0.97,21.2,7.44,10.38,11.94,9.91,0.860140430615039,0.0800581760461089,3.63826124468881,-0.0746011420104068,0.146342803809867,0.110097658030827,0,1.75553916618226,0,0,NA,NA,NA,4716.75,0.52868250210235,-0.0187715477786201,0.114666406209339,0.493696754460645,0.574609455399848,3.3184857178967e-06,8.61721793087826e-06,6.85871836619375,2.20524520695183,0.00232317365723088,4.17439297643185,-2.91389810642916,-2.2544772135477
"801","aulait","Nunursus aulaitus","le_mans","YES","NO",35,52,150,"1","7",2,"8",0.3,5,17,2,8,"2",2,6,2,689.936678303366,200,346.645559434455,"0","NA",5,5,5,5,5,11,6,"1",1,"1","a:1:{i:801;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0854.jpg",1,NA,NA,NA,6.96,10.69,7.04,3.17,4.75,7.26,1.87,2.63,1.58,0.29,29.9,7,11.53,9.82,0.7,0.763472698105992,0.161623363928299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0239061206824102,-0.147378177866996,0.749469902812099,0.67632777971946,1.33941969582999e-05,1.67894812172062e-05,3.86740784943974,2.67380423963839,0.0498472260801495,0.125686260318378,2.87817193049476,0.442333151786266
"802","orson welles","Nunursus ursus orsonus wellus","le_mans","YES","Thalarctos maritimus",26,26,152,"7","1",4,"0",0.8,8,3,3,10,"2",4,4,1,12.8915503904435,640,268.297183463481,"1","NA",2,2,4,2,4,8,5,"2",3,"0","a:1:{i:802;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0866-r270.jpg",NA,0.75,NA,0.75,8.03,7.89,5.57,3.67,4.15,3.74,1.67,1.07,0.89,0.69,20.79,8.23,8.92,7.31,7.2,0.879959304671192,0.0837766839055505,2.57306246294729,1.34963008567917,1.51370443033064,0.00605187759006239,0,0.00841362353833229,0,0,NA,NA,NA,3024.25,0.477307557595253,0.0946959321262788,-0.104636808658756,0.796929889280544,0.594836675205576,2.80881932380871e-06,7.64941009835112e-06,9.17581065546849,2.32064819066155,0.00207065478144491,3.98746715191295,-3.75971743217572,-3.06802223828376
"803","Gastelo","Nunursus gasteo jipsus vulgaris","le_mans","YES","NO",135,102,3000,"9","1",4,"0",2.5,40,140,12,41,"2",3,7,10,148173.252018555,65600,72257.7506728515,"1","NA",5,5,5,4,4,12,33,"3",4,"0","a:1:{i:803;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0907-r270.jpg",NA,0.875,NA,0.875,38.57,43.98,34.1,16.5,17.53,20.01,10.69,8.57,5.48,2.7,99.25,44.44,48.74,44.95,40.59,0.749766861152477,0.200910255070575,8.64800615718819,1.23253471301076,18.4238048874955,0,0,0,0,0,NA,NA,NA,1276.91666666667,0.345829984912565,-0.0338075053198177,0.0773691271329865,0.567083359907029,0.537700901034302,1.1529471066989e-05,1.68738573896228e-05,5.65356485354383,2.50539261437559,0.0525744299386379,-0.655663548402987,2.52940391327693,0.00324117787821365
"804","brazoul","Nunursus brazoulus","le_mans","YES","NO",30,20,150,"2","1",4,"3.4",1,8,13,2,10,"2",1,6,2,295.869039207833,640,361.956346402611,"1","NA",5,5,5,5,4,11,23,"2",0,"0","a:1:{i:804;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0914-r270.jpg",NA,0.75,NA,0.75,8.47,9.91,9.13,2.77,5.12,5.49,2.35,0.89,0.88,0.62,21.66,8.89,10.56,6.74,6.82,0.798181451394083,0.177589267735016,15.6560572910625,-0.977101219553331,2.92604707157615,0.825485273045661,5.40340857075983,2.15843780965602,0,0,NA,NA,NA,4199,0.329407233768724,0.0583338345774183,-0.0855369114861681,0.676424635022101,0.546373496062445,8.95173490448659e-06,1.81894461720132e-05,4.18657811970856,2.18782423184753,0.030100249993687,1.13612048271611,0.330244874217707,-0.00537964782400462
"805","happy poupi","Nunursus ursus poupilis","le_mans","YES","NO",12,9,81,"7","1",4,"3.4",1.1,6,11.5,2.5,7,"2",2,3,1.5,63.1447236717095,252,132.048241223903,"1","NA",4,4,3,3,2,6,30,"1",1,"0","a:1:{i:805;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0911-r270.jpg",NA,0.25,NA,0.25,4.52,5.48,3.83,1.93,2.22,2.77,1.19,0.47,0.57,0.58,7.97,3.59,4.1,2.88,2.62,0.794694779254375,0.213908781857534,20.1790129560899,2.1120618709443,3.39536951114164,0.165736999041768,4.55744062828727,0,0,0,NA,NA,NA,4967.25,0.77269568774185,0.0615921452602095,-0.0705454219522,0.682013269454928,0.630952089999569,7.4277925814e-06,2.00452588431497e-05,5.54434601968933,2.1288281742431,0.0205550364889775,2.42432433486651,-1.69423854461622,-1.46724906387768
"808","ours watson","Nunursus watson","le_mans","YES","NO",37,28,119,"9","1",4,"7",1,10,32,3.5,12.5,"1",3,7,3.5,2200.15793330236,1250,1189.71931110079,"0","NA",5,5,5,5,4,12,19,"1",2,"0","a:1:{i:808;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0877-r270.jpg",NA,0.75,NA,0.75,11.43,10.43,8.82,4.83,5.59,6.67,2.84,1.05,0.87,0.81,25.23,9.61,12.51,9.28,11.04,0.789103763491088,0.161757816058487,22.5097436714531,1.30805263749517,38.6353353388999,0.234505787078927,0,0,0,0,NA,NA,NA,222.833333333333,0.601653275669097,-0.166736467129004,0.0158642375287968,0.578661776872715,0.645351800556563,1.40163390510852e-05,1.58411990585838e-05,3.96309954154224,2.73403473870176,0.0798464685235221,-1.54298232637342,0.964674459730437,-0.668229540569733
"811","Poupi","Nunursus poupinus","besancon","YES","NO",32,28,200,"8","2",4,"3",1.5,13,38,4,15,"2",3,4,4,2183.28750933462,2535,1639.42916977821,"0","Jedi",5,5,4,5,3,8,58,"1",4,"0","a:2:{i:811;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:842;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/58besancon92-r90.jpg",NA,0.5625,0.5,0.625,9.57,10.51,7.7,2.74,3.62,4.87,2.57,1.28,1.04,0.87,18.91,8.41,7.24,8.78,12.34,0.575003271290012,0.197170825944271,9.82824083783188,0.94985459852385,7.71789751551195,0,0.335604372690181,0.107045722729032,0,0,NA,NA,NA,2692.75,0.299318835811136,-0.253386641956842,0.0743195685030264,0.552727941322294,0.608691840283696,1.01843687859475e-05,2.2791749162225e-05,5.26326880707057,2.23983354377859,0.0251508800282821,-2.38604610468783,1.68796139481919,-1.62128998627331
"812","remus","Nunursus remu","le_mans","YES","NO",55,42,466,"9","2",4,"0",1,15,47,5,13,"2",4,4,2.5,7031.46538579994,2925,3474.15512859998,"1","NA",4,3,4,4,2,8,10,"1",1,"1","a:1:{i:812;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/img_0867-r270.jpg",0.875,NA,NA,NA,15.13,15.83,11.78,6.11,7.82,7.03,4.21,3.29,3.58,0.79,34.93,16.73,15.79,16.25,19.66,0.557879955191886,0.198477122721797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260980238801581,0.0155842374346243,0.609906030133714,0.646313564175697,1.80802292551259e-05,2.00620561099368e-05,4.06184583659728,2.60412342903577,0.0415646069543698,-4.43890355726987,-0.430845097273966,-1.84893627495889
"818","Puppy","Nunursus pupinus","besancon","YES","NO",32,20,180,"9","2",4,"3",1.4,7,25,3,6,"2",3,4,4,1243.39799290543,294,572.465997635144,"1","NA",5,3,4,5,5,8,21,"2",1,"1","a:2:{i:818;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:841;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/60besancon92-r90.jpg",0.75,0.5,0.5,NA,10.85,12.52,12.01,2.93,6.32,6.37,3.77,2.71,2.41,1.16,24.29,11.54,12.63,7.38,9.43,0.590353164594392,0.183402417164595,21.4774911934993,0.0340235676788362,5.08401833571819,1.77692662003637,7.2900016080147,0.0852561397483556,0,0,NA,NA,NA,4548.91666666667,0.327251129785252,0.0506946332599795,-0.0214652515670125,0.61266528287255,0.624285905889547,7.97364640272456e-06,1.75745371508711e-05,5.18523595506648,2.32949018509044,0.0390394181965102,-2.31083258352797,2.65325393295053,0.577051192045477
"819","Jeje","Nunursus maximus","besancon","YES","NO",82,50,700,"9","2",4,"0",2,25,57,5,18,"2",3,4,6,14737.1906880087,11250,8895.73022933623,"1","NA",4,4,4,3,2,8,26,"1",1,"0","a:2:{i:819;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:823;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/50besancon78-r90.jpg",NA,0.4375,0.25,0.625,25.94,28,28.29,7.52,10.04,12.57,6.52,3.39,2.22,2.36,53.75,15.05,20.14,17.47,26.57,0.484139163924465,0.147081998645644,10.0747691053052,1.25343943750782,20.3077300876272,0,0,0,0,0,NA,NA,NA,914.916666666667,0.50868269285125,-0.138176447527458,-0.0776956333243736,0.57145870383459,0.546172725220508,9.81304753057549e-06,1.88708174570508e-05,5.97384029907947,2.19584860778602,0.0171207797782884,-5.86168325088474,-0.400006910475652,-3.13000578881502
